PUBLICATION_DATE,UID,UNIQUE_ID,SITE_ID,VISIT_NO,DATE_COL,PSTL_CODE,LINE,SAMPLE_TYPE,DEPTH,ARRIVAL_TIME,CALIBRATION_VERIFIED,CONDUCTIVITY,CONDUCTIVITY_NARS_COMMENT,CONDUCTIVITY_NARS_FLAG,DEPTH_METHOD,DUPLICATE_DO,E_FILE,INDEX_GPS_FIX,INDEX_LAT_DD,INDEX_LON_DD,INDEX_SITE_DEPTH,METALIMNION,ODOR,ODOR_DESC,OXYGEN,OXYGEN_NARS_COMMENT,OXYGEN_NARS_FLAG,PH,PH_NARS_COMMENT,PH_NARS_FLAG,PRECIPITATION,REVIEW,SCUM,SCUM_DESC,SURFACE_COND,TEMPERATURE,TEMPERATURE_NARS_COMMENT,TEMPERATURE_NARS_FLAG,COMMENT
8/13/2024,2020459,NLA_RI-10067,NLA22_RI-10016,1,6/16/2022,RI,3,PROF,1.5,,,88,,,,,,,,,,,,,1.6,,,5.4,,,,,,,,,Remove temperature measurement at 1.5 meters (10C less than neighboring measurements).,Q,
8/13/2024,2020459,NLA_RI-10067,NLA22_RI-10016,1,6/16/2022,RI,1,PROF,0.5,,,87,,,,,,,,,,,,,3.3,,,5.5,,,,,,,,17.7,,,
8/13/2024,2020459,NLA_RI-10067,NLA22_RI-10016,1,6/16/2022,RI,2,PROF,1,,,87,,,,,,,,,,,,,3.1,,,5.5,,,,,,,,17.5,,,
8/13/2024,2020459,NLA_RI-10067,NLA22_RI-10016,1,6/16/2022,RI,0,PROF,0.1,10:26,,87,,,POLE,Y,,3D,41.57058,-71.74562,2.1,,,,4.1,,,5.5,,,NONE,Y,,,FLAT,18.2,,,
8/13/2024,2020459,NLA_RI-10067,NLA22_RI-10016,1,6/16/2022,RI,4,PROF,1.6,,,89,,,,,,,,,,,,,1.5,,,5.4,,,,,,,,17.5,,,
8/13/2024,2020462,NLA_SD-10015,NES22-10150,1,6/15/2022,SD,4,PROF,4,,,,,NR,,,,,,,,,,,8.3,,,8.3,,,,,,,,20.7,,,
8/13/2024,2020462,NLA_SD-10015,NES22-10150,1,6/15/2022,SD,1,PROF,1,,,,,NR,,,,,,,,,,,8.3,,,8.3,,,,,,,,20.7,,,
8/13/2024,2020462,NLA_SD-10015,NES22-10150,1,6/15/2022,SD,6,PROF,6,,,,,NR,,,,,,,,,,,8.3,,,8.3,,,,,,,,20.7,,,
8/13/2024,2020462,NLA_SD-10015,NES22-10150,1,6/15/2022,SD,3,PROF,3,,,,,NR,,,,,,,,,,,8.3,,,8.3,,,,,,,,20.7,,,
8/13/2024,2020462,NLA_SD-10015,NES22-10150,1,6/15/2022,SD,2,PROF,2,,,,,NR,,,,,,,,,,,8.3,,,8.3,,,,,,,,20.7,,,
8/13/2024,2020462,NLA_SD-10015,NES22-10150,1,6/15/2022,SD,7,PROF,7,,,,,NR,,,,,,,,,,,8.2,,,8.1,,,,,,,,20.6,,,
8/13/2024,2020462,NLA_SD-10015,NES22-10150,1,6/15/2022,SD,5,PROF,5,,,,,NR,,,,,,,,,,,8.3,,,8.3,,,,,,,,20.7,,,
8/13/2024,2020462,NLA_SD-10015,NES22-10150,1,6/15/2022,SD,0,PROF,0.1,10:11,,,,NR,SONAR,Y,,3D,45.4453,-97.27131,8.1,,,,8.3,,,8.3,,,NONE,Y,,,CHOPPY,20.7,,,
8/13/2024,2020462,NLA_SD-10015,NES22-10150,1,6/15/2022,SD,8,PROF,7.6,,,,,NR,,,,,,,,,,,7.8,,,8.1,,,,,,,,20.3,,,
8/13/2024,2020463,NLA_AR-10065,NLA22_AR-10034,1,6/16/2022,AR,0,PROF,,,,,,NR,SONAR,,,3D,,,,,,,,,NR,,,NR,NONE,,,,FLAT,,,NR,
8/13/2024,2020464,NLA_AR-10052,NLA22_AR-10021,1,6/14/2022,AR,3,PROF,1.5,,,,,NR,,,,,,,,,,,6.41,,,8.11,,,,,,,,29.8,,,
8/13/2024,2020464,NLA_AR-10052,NLA22_AR-10021,1,6/14/2022,AR,1,PROF,0.5,,,,,NR,,,,,,,,,,,6.54,,,8.13,,,,,,,,30.1,,,
8/13/2024,2020464,NLA_AR-10052,NLA22_AR-10021,1,6/14/2022,AR,0,PROF,0.1,10:00,,,,NR,SONAR,Y,,2D,34.867807,-91.1669037,2.4,,,,6.5,,,8.03,,,NONE,Y,,,RIPPLES,30.2,,,
8/13/2024,2020464,NLA_AR-10052,NLA22_AR-10021,1,6/14/2022,AR,2,PROF,1,,,,,NR,,,,,,,,,,,6.56,,,8.17,,,,,,,,30,,,
8/13/2024,2020464,NLA_AR-10052,NLA22_AR-10021,1,6/14/2022,AR,4,PROF,1.8,,,,,NR,,,,,,,,,,,5.64,,,7.99,,,,,,,,29.5,,,
8/13/2024,2020465,NLA_ND-10149,NLA22_ND-10008,1,6/16/2022,ND,0,PROF,0.1,9:10,,2891,,,SONAR,Y,,3D,48.351533,-101.896075,2.3,,,,7.5,,,8.6,,,NONE,Y,,,RIPPLES,15.8,,,
8/13/2024,2020465,NLA_ND-10149,NLA22_ND-10008,1,6/16/2022,ND,4,PROF,1.8,,,2891,,,,,,,,,,,,,7.4,,,8.6,,,,,,,,15.8,,,
8/13/2024,2020465,NLA_ND-10149,NLA22_ND-10008,1,6/16/2022,ND,1,PROF,0.5,,,2891,,,,,,,,,,,,,7.4,,,8.6,,,,,,,,15.8,,,
8/13/2024,2020465,NLA_ND-10149,NLA22_ND-10008,1,6/16/2022,ND,3,PROF,1.5,,,2891,,,,,,,,,,,,,7.4,,,8.6,,,,,,,,15.8,,,
8/13/2024,2020465,NLA_ND-10149,NLA22_ND-10008,1,6/16/2022,ND,2,PROF,1,,,2891,,,,,,,,,,,,,7.4,,,8.6,,,,,,,,15.8,,,
8/13/2024,2020466,NLA_IA-10100,NLA22_IA-10017,1,6/16/2022,IA,0,PROF,0.1,9:26,,,Profile Field COND at least 10x OFF FROM Lab COND at all depths. ,Q,LINE,Y,,3D,41.03398,-93.74286,2.4,,,,10.8,,,9.3,,,NONE,Y,,,FLAT,26.9,,,
8/13/2024,2020466,NLA_IA-10100,NLA22_IA-10017,1,6/16/2022,IA,4,PROF,1.9,,,,Profile Field COND at least 10x OFF FROM Lab COND at all depths. ,Q,,,,,,,,,,,1.6,,,8,,,,,,,,25,,,
8/13/2024,2020466,NLA_IA-10100,NLA22_IA-10017,1,6/16/2022,IA,1,PROF,0.5,,,,Profile Field COND at least 10x OFF FROM Lab COND at all depths. ,Q,,,,,,,,,,,10.3,,,9.3,,,,,,,,26.3,,,
8/13/2024,2020466,NLA_IA-10100,NLA22_IA-10017,1,6/16/2022,IA,2,PROF,1,,,,Profile Field COND at least 10x OFF FROM Lab COND at all depths. ,Q,,,,,,,,,,,9.5,,,9.2,,,,,,,,26.2,,,
8/13/2024,2020466,NLA_IA-10100,NLA22_IA-10017,1,6/16/2022,IA,3,PROF,1.5,,,,Profile Field COND at least 10x OFF FROM Lab COND at all depths. ,Q,,,,,,,,,,,5.3,,,8.8,,,,,,,,25.9,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,13,PROF,13,,,,,NR,,,,,,,,T,,,8.1,,,7.8,,,,,,,,11.1,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,10,PROF,10,,,,,NR,,,,,,,,,,,8.7,,,7.9,,,,,,,,11.8,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,7,PROF,7,,,,,NR,,,,,,,,,,,9,,,8,,,,,,,,12.2,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,1,PROF,1,,,,,NR,,,,,,,,,,,9.2,,,8,,,,,,,,13.5,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,2,PROF,2,,,,,NR,,,,,,,,,,,9.1,,,8,,,,,,,,13.3,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,14,PROF,14,,,,,NR,,,,,,,,,,,7.1,,,7.6,,,,,,,,10,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,3,PROF,3,,,,,NR,,,,,,,,,,,9.1,,,8,,,,,,,,12.7,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,4,PROF,4,,,,,NR,,,,,,,,,,,9,,,8,,,,,,,,12.5,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,6,PROF,6,,,,,NR,,,,,,,,,,,9,,,7.9,,,,,,,,12.2,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,12,PROF,12,,,,,NR,,,,,,,,,,,8.6,,,7.9,,,,,,,,11.7,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,0,PROF,0.1,12:33,,,,NR,SONAR,Y,,3D,36.68891,-107.68441,16.2,,,,9.1,,,8,,,NONE,Y,,,RIPPLES,14.7,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,9,PROF,9,,,,,NR,,,,,,,,,,,8.8,,,7.9,,,,,,,,11.9,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,5,PROF,5,,,,,NR,,,,,,,,,,,9,,,8,,,,,,,,12.4,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,16,PROF,15.8,,,,,NR,,,,,,,,,,,5.7,,,7.5,,,,,,,,9.3,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,8,PROF,8,,,,,NR,,,,,,,,,,,8.9,,,7.9,,,,,,,,12.1,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,15,PROF,15,,,,,NR,,,,,,,,B,,,5.9,,,7.5,,,,,,,,9.4,,,
8/13/2024,2020468,NLA_NM-10094,NLA22_NM-10015,2,6/16/2022,NM,11,PROF,11,,,,,NR,,,,,,,,,,,8.6,,,7.9,,,,,,,,11.7,,,
8/13/2024,2020469,NLA_GA-10051,NLA22_GA-10003,1,6/16/2022,GA,2,PROF,2,,,53.9,,,,,,,,,,,,,7.96,,,7.68,,,,,,,,31.8,,,
8/13/2024,2020469,NLA_GA-10051,NLA22_GA-10003,1,6/16/2022,GA,7,PROF,6.5,,,80.8,,,,,,,,,,B,,,0.37,,,6.71,,,,,,,,23.6,,,
8/13/2024,2020469,NLA_GA-10051,NLA22_GA-10003,1,6/16/2022,GA,3,PROF,3,,,53.7,,,,,,,,,,,,,7.97,,,7.67,,,,,,,,31.6,,,
8/13/2024,2020469,NLA_GA-10051,NLA22_GA-10003,1,6/16/2022,GA,5,PROF,5,,,59.7,,,,,,,,,,,,,0.74,,,6.18,,,,,,,,28.6,,,
8/13/2024,2020469,NLA_GA-10051,NLA22_GA-10003,1,6/16/2022,GA,4,PROF,4,,,53.6,,,,,,,,,,T,,,6.58,,,6.96,,,,,,,,31,,,
8/13/2024,2020469,NLA_GA-10051,NLA22_GA-10003,1,6/16/2022,GA,0,PROF,0.1,12:31,,54,,,LINE,Y,,3D,33.01447,-83.02663,7.01,,,,8.02,,,7.6,,,NONE,Y,,,FLAT,32.6,,,
8/13/2024,2020469,NLA_GA-10051,NLA22_GA-10003,1,6/16/2022,GA,1,PROF,1,,,53.9,,,,,,,,,,,,,7.97,,,7.69,,,,,,,,32,,,
8/13/2024,2020469,NLA_GA-10051,NLA22_GA-10003,1,6/16/2022,GA,6,PROF,6,,,59.6,,,,,,,,,,,,,0.18,,,6.07,,,,,,,,24.6,,,
8/13/2024,2020471,NLA_MT-10300,NLA22_MT-10122,1,6/15/2022,MT,4,PROF,3.9,,,162.4,,,,,,,,,,,,,8.45,,,6.83,,,,,,,,17.8,,,
8/13/2024,2020471,NLA_MT-10300,NLA22_MT-10122,1,6/15/2022,MT,0,PROF,0.1,11:50,,160.6,,,LINE,Y,,3D,45.93313,-108.002,4.4,,,,8.47,,,6.68,,,NONE,,,,CHOPPY,17.9,,,
8/13/2024,2020471,NLA_MT-10300,NLA22_MT-10122,1,6/15/2022,MT,2,PROF,2,,,162.9,,,,,,,,,,,,,8.54,,,6.76,,,,,,,,17.9,,,
8/13/2024,2020471,NLA_MT-10300,NLA22_MT-10122,1,6/15/2022,MT,1,PROF,1,,,160.2,,,,,,,,,,,,,8.49,,,6.68,,,,,,,,17.9,,,
8/13/2024,2020471,NLA_MT-10300,NLA22_MT-10122,1,6/15/2022,MT,3,PROF,3,,,162.5,,,,,,,,,,,,,8.46,,,6.82,,,,,,,,17.9,,,
8/13/2024,2020472,NLA_LA-10498,NLA22_LA-10362,1,6/16/2022,LA,0,PROF,0.1,13:14,,,,NR,SONAR,Y,,3D,31.27383,-92.62557,5.5,,,,8.7,,,8.4,,,NONE,Y,,,RIPPLES,32.6,,,
8/13/2024,2020472,NLA_LA-10498,NLA22_LA-10362,1,6/16/2022,LA,3,PROF,3,,,,,NR,,,,,,,,T,,,7.8,,,7.9,,,,,,,,30.1,,,
8/13/2024,2020472,NLA_LA-10498,NLA22_LA-10362,1,6/16/2022,LA,2,PROF,2,,,,,NR,,,,,,,,,,,8.9,,,8.5,,,,,,,,30.4,,,
8/13/2024,2020472,NLA_LA-10498,NLA22_LA-10362,1,6/16/2022,LA,4,PROF,4,,,,,NR,,,,,,,,,,,2.7,,,6.5,,,,,,,,28.7,,,
8/13/2024,2020472,NLA_LA-10498,NLA22_LA-10362,1,6/16/2022,LA,5,PROF,5,,,,,NR,,,,,,,,B,,,0.3,,,6.1,,,,,,,,26.8,,,
8/13/2024,2020472,NLA_LA-10498,NLA22_LA-10362,1,6/16/2022,LA,1,PROF,1,,,,,NR,,,,,,,,,,,9,,,8.5,,,,,,,,30.9,,,
8/13/2024,2020473,NLA_TX-10216,NLA22_TX-10002,1,6/16/2022,TX,7,PROF,7,,,,,NR,,,,,,,,,,,7.4,,,8.33,,,,,,,,26.4,,,
8/13/2024,2020473,NLA_TX-10216,NLA22_TX-10002,1,6/16/2022,TX,5,PROF,5,,,,,NR,,,,,,,,,,,7.42,,,8.37,,,,,,,,26.4,,,
8/13/2024,2020473,NLA_TX-10216,NLA22_TX-10002,1,6/16/2022,TX,4,PROF,4,,,,,NR,,,,,,,,,,,7.43,,,8.38,,,,,,,,26.4,,,
8/13/2024,2020473,NLA_TX-10216,NLA22_TX-10002,1,6/16/2022,TX,3,PROF,3,,,,,NR,,,,,,,,,,,7.43,,,8.4,,,,,,,,26.4,,,
8/13/2024,2020473,NLA_TX-10216,NLA22_TX-10002,1,6/16/2022,TX,8,PROF,7.3,,,,,NR,,,,,,,,,,,7.4,,,8.32,,,,,,,,26.4,,,
8/13/2024,2020473,NLA_TX-10216,NLA22_TX-10002,1,6/16/2022,TX,1,PROF,1,,,,,NR,,,,,,,,,,,7.46,,,8.43,,,,,,,,26.4,,,
8/13/2024,2020473,NLA_TX-10216,NLA22_TX-10002,1,6/16/2022,TX,0,PROF,0.1,8:20,,,,NR,SONAR,Y,,3D,33.70823,-98.37408,7.8,,,,7.46,,,8.45,,,NONE,Y,,,CHOPPY,26.4,,,
8/13/2024,2020473,NLA_TX-10216,NLA22_TX-10002,1,6/16/2022,TX,2,PROF,2,,,,,NR,,,,,,,,,,,7.44,,,8.41,,,,,,,,26.4,,,
8/13/2024,2020473,NLA_TX-10216,NLA22_TX-10002,1,6/16/2022,TX,6,PROF,6,,,,,NR,,,,,,,,,,,7.41,,,8.36,,,,,,,,26.4,,,
8/13/2024,2020474,NLA_IN-10286,NLA22_IN-10140,1,6/16/2022,IN,1,PROF,1,,,482.46,,,,,,,,,,,,,12.5,,,8.55,,,,,,,,27.72,,,
8/13/2024,2020474,NLA_IN-10286,NLA22_IN-10140,1,6/16/2022,IN,7,PROF,6.1,,,564.55,,,,,,,,,,,,,0.07,,,6.87,,,,,,,,21.18,,,
8/13/2024,2020474,NLA_IN-10286,NLA22_IN-10140,1,6/16/2022,IN,2,PROF,2,,,483.33,,,,,,,,,,T,,,12.2,,,8.44,,,,,,,,27.47,,,
8/13/2024,2020474,NLA_IN-10286,NLA22_IN-10140,1,6/16/2022,IN,4,PROF,4,,,557.01,,,,,,,,,,,,,2.9,,,7.25,,,,,,,,23.46,,,
8/13/2024,2020474,NLA_IN-10286,NLA22_IN-10140,1,6/16/2022,IN,6,PROF,6,,,564.14,,,,,,,,,,B,,,0.09,,,6.82,,,,,,,,21.4,,,
8/13/2024,2020474,NLA_IN-10286,NLA22_IN-10140,1,6/16/2022,IN,3,PROF,3,,,534.57,,,,,,,,,,,,,6.2,,,7.77,,,,,,,,24.48,,,
8/13/2024,2020474,NLA_IN-10286,NLA22_IN-10140,1,6/16/2022,IN,5,PROF,5,,,554.06,,,,,,,,,,,,,0.7,,,6.95,,,,,,,,22.35,,,
8/13/2024,2020474,NLA_IN-10286,NLA22_IN-10140,1,6/16/2022,IN,0,PROF,0,10:15,,484.56,,,SONAR,N,,3D,39.84797,-86.30537,6.6,,,,12.7,,,8.58,,,NONE,,,,RIPPLES,27.77,,,"Forgot to take second surface reading (I'm sorry, it was my first real field site and first time taking the profile measurements)"
8/13/2024,2020475,NLA_SD-10061,NES22-10158,1,6/17/2022,SD,3,PROF,3,,,,,NR,,,,,,,,,,,7.7,,,8.4,,,,,,,,20.9,,,
8/13/2024,2020475,NLA_SD-10061,NES22-10158,1,6/17/2022,SD,2,PROF,2,,,,,NR,,,,,,,,,,,7.7,,,8.4,,,,,,,,20.9,,,
8/13/2024,2020475,NLA_SD-10061,NES22-10158,1,6/17/2022,SD,4,PROF,3.9,,,,,NR,,,,,,,,,,,7.6,,,8.4,,,,,,,,20.9,,,
8/13/2024,2020475,NLA_SD-10061,NES22-10158,1,6/17/2022,SD,1,PROF,1,,,,,NR,,,,,,,,,,,7.8,,,8.4,,,,,,,,21,,,
8/13/2024,2020475,NLA_SD-10061,NES22-10158,1,6/17/2022,SD,0,PROF,0.1,9:38,,,,NR,SONAR,Y,,3D,44.93102,-97.19746,4.4,,,,7.9,,,8.4,,,NONE,Y,,,FLAT,21.5,,,Rain Two nights ago. High winds previous 48 hours.
8/13/2024,2020476,NLA_SD-10083,NES22-10154,1,6/17/2022,SD,1,PROF,1,,,,,NR,,,,,,,,T,,,8.2,,,8.4,,,,,,,,21.7,,,
8/13/2024,2020476,NLA_SD-10083,NES22-10154,1,6/17/2022,SD,0,PROF,0.1,12:08,,,,NR,SONAR,Y,,3D,44.70783,-96.48277,5.5,,,,8.1,,,8.4,,,NONE,Y,,,FLAT,23.3,,,
8/13/2024,2020476,NLA_SD-10083,NES22-10154,1,6/17/2022,SD,2,PROF,2,,,,,NR,,,,,,,,B,,,8.2,,,8.5,,,,,,,,21.5,,,
8/13/2024,2020476,NLA_SD-10083,NES22-10154,1,6/17/2022,SD,4,PROF,4,,,,,NR,,,,,,,,,,,7.2,,,8.4,,,,,,,,21.2,,,
8/13/2024,2020476,NLA_SD-10083,NES22-10154,1,6/17/2022,SD,5,PROF,5,,,,,NR,,,,,,,,,,,6.6,,,8.4,,,,,,,,21,,,
8/13/2024,2020476,NLA_SD-10083,NES22-10154,1,6/17/2022,SD,3,PROF,3,,,,,NR,,,,,,,,,,,8,,,8.5,,,,,,,,21.3,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,19,PROF,19,,,,,NR,,,,,,,,,,,5.1,,,7.4,,,,,,,,26.4,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,18,PROF,18,,,,,NR,,,,,,,,,,,5.5,,,7.4,,,,,,,,26.5,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,9,PROF,9,,,,,NR,,,,,,,,,,,6.3,,,7.6,,,,,,,,27,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,3,PROF,3,,,,,NR,,,,,,,,,,,8,,,7.9,,,,,,,,27.8,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,20,PROF,20,,,,,NR,,,,,,,,,,,4.5,,,7.4,,,,,,,,26.2,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,4,PROF,4,,,,,NR,,,,,,,,,,,7.4,,,7.8,,,,,,,,27.6,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,12,PROF,12,,,,,NR,,,,,,,,,,,6.2,,,7.6,,,,,,,,27,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,17,PROF,17,,,,,NR,,,,,,,,,,,5.5,,,7.4,,,,,,,,26.5,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,1,PROF,1,,,,,NR,,,,,,,,,,,10.1,,,8.8,,,,,,,,28.9,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,16,PROF,16,,,,,NR,,,,,,,,,,,5.8,,,7.4,,,,,,,,26.7,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,0,PROF,0.1,9:28,,,,NR,SONAR,Y,,3D,35.03022,-85.54677,20.5,,,,10.1,,,8.8,,,NONE,Y,,,FLAT,28.9,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,11,PROF,11,,,,,NR,,,,,,,,,,,6.3,,,7.6,,,,,,,,27,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,10,PROF,10,,,,,NR,,,,,,,,,,,6.3,,,7.6,,,,,,,,27,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,7,PROF,7,,,,,NR,,,,,,,,,,,6.4,,,7.6,,,,,,,,27,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,8,PROF,8,,,,,NR,,,,,,,,,,,6.4,,,7.6,,,,,,,,27,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,13,PROF,13,,,,,NR,,,,,,,,,,,6,,,7.5,,,,,,,,26.8,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,2,PROF,2,,,,,NR,,,,,,,,,,,9.9,,,8.7,,,,,,,,28.6,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,6,PROF,6,,,,,NR,,,,,,,,,,,6.5,,,7.6,,,,,,,,27.1,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,14,PROF,14,,,,,NR,,,,,,,,,,,6,,,7.5,,,,,,,,26.7,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,5,PROF,5,,,,,NR,,,,,,,,,,,6.9,,,7.7,,,,,,,,27.3,,,
8/13/2024,2020477,NLA_TN-10002,NLA22_TN-10002,1,6/16/2022,TN,15,PROF,15,,,,,NR,,,,,,,,,,,5.8,,,7.5,,,,,,,,26.7,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,16,PROF,16,,,62,,,,,,,,,,,,,8.1,,,4.51,,,,,,,,6.99,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,15,PROF,15,,,62,,,,,,,,,,,,,8.26,,,4.4,,,,,,,,7.06,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,20,PROF,20,,,62,,,,,,,,,,,,,8.05,,,4.53,,,,,,,,6.66,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,1,PROF,1,,,66,,,,,,,,,,,,,5.78,,,7.5,,,,,,,,15.65,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,5,PROF,5,,,63,,,,,,,,,,,,,8.6,,,5.77,,,,,,,,10.88,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,13,PROF,13,,,62,,,,,,,,,,,,,8.52,,,4.31,,,,,,,,7.21,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,11,PROF,11,,,62,,,,,,,,,,,,,8.6,,,4.39,,,,,,,,7.54,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,12,PROF,12,,,62,,,,,,,,,,,,,8.48,,,4.27,,,,,,,,7.33,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,0,PROF,0.1,11:46,,66,,,SONAR,Y,,3D,37.895,-120.57615,36,,,,5.67,,,7.7,,,NONE,Y,,,RIPPLES,15.81,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,9,PROF,9,,,62,,,,,,,,,,,,,8.47,,,4.68,,,,,,,,8.19,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,14,PROF,14,,,62,,,,,,,,,,,,,8.22,,,4.35,,,,,,,,7.14,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,18,PROF,18,,,62,,,,,,,,,,,,,8.02,,,4.44,,,,,,,,6.83,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,19,PROF,19,,,62,,,,,,,,,,,,,8.08,,,4.4,,,,,,,,6.72,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,4,PROF,4,,,65,,,,,,,,,,,,,6.92,,,6.83,,,,,,,,14.11,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,17,PROF,17,,,62,,,,,,,,,,,,,8.12,,,4.45,,,,,,,,6.94,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,8,PROF,8,,,63,,,,,,,,,,,,,8.88,,,4.81,,,,,,,,8.33,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,6,PROF,6,,,63,,,,,,,,,,B,,,9.03,,,5.18,,,,,,,,9.23,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,10,PROF,10,,,62,,,,,,,,,,,,,8.35,,,4.65,,,,,,,,7.77,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,7,PROF,7,,,62,,,,,,,,,,,,,9.07,,,5.2,,,,,,,,8.58,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,3,PROF,3,,,66,,,,,,,,,,T,,,6.43,,,7.27,,,,,,,,15.21,,,
8/13/2024,2020478,NLA_CA-10009,NES22-10188,1,6/15/2022,CA,2,PROF,2,,,66,,,,,,,,,,,,,6.14,,,7.43,,,,,,,,15.31,,,
8/13/2024,2020479,NLA_WA-10022,NLA22_WA-10007,1,8/23/2022,WA,3,PROF,3,,,4171,,,,,,,,,,,,,7.6,,,9.2,,,,,,,,23.3,,,
8/13/2024,2020479,NLA_WA-10022,NLA22_WA-10007,1,8/23/2022,WA,20,PROF,19.6,,,4000,,,,,,,,,,,,,0,,,8.7,,,,,,,,7.9,,,
8/13/2024,2020479,NLA_WA-10022,NLA22_WA-10007,1,8/23/2022,WA,5,PROF,5,,,4143,,,,,,,,,,,,,3.9,,,9.1,,,,,,,,22.6,,,
